Number	StepOneRunFileName	LongName	PCRSampleName	sampleType	sampleType2	Instrument	Target Name	Ct	Tm1	Tm2	Tm3	VolumeSampled_ml	LysisVolume_ul	PurificationVolume_ul	ElutionVolume_ul	qPCRDilution	qPCRTemplate_ul	UnivStd_cpRXN	UniivStd_cpSeawater	UnivStd_AveCPSW	UnivStd_SDcpSW	LODLOQ_cpRXN	LODLOQ_cpMLSW	LatitudeStart	LongitudeStart
524	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_18S-background.eds	Surveyor2021_SFtoHI_SC53_A272_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC53 1:10	field		esp	18S	13.25993729	83.59449005			1396.8	700	400	100	0.1	2	4.90E+05	3.10E+05	3.30E+05	3.20E+04	4.90E+05	3.10E+05	37.7379072	-122.6213504
525	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_18S-background.eds	Surveyor2021_SFtoHI_SC53_A272_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC53 1:10	field		esp	18S	12.99889851	83.44580841	65.67819214		1396.8	700	400	100	0.1	2	5.80E+05	3.70E+05	3.30E+05	3.20E+04	5.80E+05	3.70E+05	37.7379072	-122.6213504
526	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_18S-background.eds	Surveyor2021_SFtoHI_SC53_A272_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC53 1:50	field		esp	18S	15.57717419	83.59512329			1396.8	700	400	100	0.02	2	1.00E+05	3.20E+05	3.00E+05	2.40E+04	1.00E+05	3.20E+05	37.7379072	-122.6213504
527	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_18S-background.eds	Surveyor2021_SFtoHI_SC53_A272_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC53 1:50	field		esp	18S	15.80426216	83.74650574			1396.8	700	400	100	0.02	2	8.80E+04	2.80E+05	3.00E+05	2.40E+04	8.80E+04	2.80E+05	37.7379072	-122.6213504
528	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_18S-background.eds	Surveyor2021_SFtoHI_SC53_A272_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC53 1:50	field		esp	18S	15.62803745	83.74650574			1396.8	700	400	100	0.02	2	9.90E+04	3.10E+05	3.00E+05	2.40E+04	9.90E+04	3.10E+05	37.7379072	-122.6213504
511	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_18S-background.eds	Surveyor2021_SFtoHI_SC54_A275_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC54 1:5	field		esp	18S	13.08926392	83.44911957			721	700	400	100	0.2	2	5.50E+05	3.30E+05	3.90E+05	4.60E+04	5.50E+05	3.30E+05	37.8187296	-122.4844928
512	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_18S-background.eds	Surveyor2021_SFtoHI_SC54_A275_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC54 1:5	field		esp	18S	12.75572586	83.44554138			721	700	400	100	0.2	2	6.90E+05	4.20E+05	3.90E+05	4.60E+04	6.90E+05	4.20E+05	37.8187296	-122.4844928
513	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_18S-background.eds	Surveyor2021_SFtoHI_SC54_A275_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC54 1:5	field		esp	18S	12.78670788	83.44554138			721	700	400	100	0.2	2	6.70E+05	4.10E+05	3.90E+05	4.60E+04	6.70E+05	4.10E+05	37.8187296	-122.4844928
514	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_18S-background.eds	Surveyor2021_SFtoHI_SC54_A275_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC54 1:10	field		esp	18S	14.02507305	83.44516754			721	700	400	100	0.1	2	2.90E+05	3.50E+05	3.10E+05	3.90E+04	2.90E+05	3.50E+05	37.8187296	-122.4844928
515	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_18S-background.eds	Surveyor2021_SFtoHI_SC54_A275_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC54 1:10	field		esp	18S	14.22856808	83.44516754			721	700	400	100	0.1	2	2.50E+05	3.10E+05	3.10E+05	3.90E+04	2.50E+05	3.10E+05	37.8187296	-122.4844928
516	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_18S-background.eds	Surveyor2021_SFtoHI_SC54_A275_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC54 1:10	field		esp	18S	14.39391422	83.44580841			721	700	400	100	0.1	2	2.30E+05	2.80E+05	3.10E+05	3.90E+04	2.30E+05	2.80E+05	37.8187296	-122.4844928
